id	(2-methoxyethoxy)propanoic acid isomer	(gamma)Glu-Leu/Ile	1-Methyluric acid	1-Methylxanthine	"1,3-Dimethyluric acid"	"1,7-Dimethyluric acid"	2-acetamido-4-methylphenyl acetate	2-Aminoadipic acid	2-Hydroxybenzyl alcohol	2-Isopropylmalic acid	2-Methylhippuric acid	"2,2-Dimethylglutaric acid"	3-Hydroxybenzyl alcohol	3-Hydroxyphenylacetic acid	3-Indole carboxylic acid glucuronide	3-Methyl-2-oxovaleric acid	3-Methylcrotonylglycine	"3,3-Dimethylglutaric acid"	"3,4-Dihydroxybenzeneacetic acid"	"3,5-dihydroxybenzoic acid/3,4-dihydroxybenzoic acid"	"3,7-Dimethyluric acid"	4-Acetamidobutanoic acid isomer 2	4-Acetamidobutanoic acid isomer 3	4-Hydroxybenzoic acid	4-Methylhippuric acid/3-Methylhippuric acid	5-Hydroxyindoleacetic acid	5-Sulfosalicylic acid	6-(2-hydroxyethoxy)-6-oxohexanoic acid	6-(carboxymethoxy)-hexanoic acid	9-Methylxanthine	Acetaminophen glucuronide	Acetylphenylalanine	alpha-N-Phenylacetyl-glutamine	Aminosalicyluric acid	Asp-Leu/Ile isomer 1	Asp-Leu/Ile isomer 2	Aspartic acid	Azelaic acid	Benzoic acid isomer	Chenodeoxycholic acid isomer	Cinnamoylglycine	Citric acid	Dehydroepiandrosterone 3-glucuronide	Dehydroepiandrosterone sulfate	Deoxyhexose	Dimethylguanosine	FMNH2	Fumaric acid	Gentisic acid	Glu-Val	Gluconic acid and/or isomers	Glucuronic acid and/or isomers	Glyceric acid	Glycocholic acid isomer 2	Glycocholic acid isomer 3	Heptylmalonic acid	Hexanoylglycine	Hippuric acid	Hydroxybenzyl alcohol isomer	Hydroxyphenyllactic acid	Hydroxysuberic acid isomer 1	Hydroxysuberic acid isomer 2	Isovalerylalanine isomer	Ketoleucine	Kynurenic acid	Malic acid	Methoxysalicylic acid isomer	Methyl (hydroxymethyl)pyrrolidine-carboxylate/Methyl (hydroxy)piperidine-carboxylate	Methylinosine	Mevalonic acid isomer 1	Monoethyl phthalate	N-Acetyl-aspartic acid	N-Acetylisoleucine	N-Acetylleucine	N-Acetyltryptophan	N-Acetyltryptophan isomer 3	N2-Acetylaminoadipic acid	N4-Acetylcytidine	Nicotinuric acid isomer	Ortho-Hydroxyphenylacetic acid	Oxoglutaric acid	p-Anisic acid	p-Hydroxyhippuric acid	p-Hydroxymandelic acid	p-Hydroxyphenylacetic acid	Pantothenic acid	Pentose	Phe-Tyr-Asp (and isomers)	Porphobilinogen	Pyridoxic acid isomer 1	Pyridylacetylglycine	Pyrocatechol sulfate	Pyroglutamic acid	Pyrroledicarboxylic acid	Pyruvic acid	Quinic acid	Salicylic acid	Sebacic acid	Suberic acid	Sulfosalicylic acid isomer	Taurine	Testosterone glucuronide	Tetrahydrohippuric acid	Threo-3-Phenylserine	Threonic acid/Erythronic acid	Tryptophan	Valerylglycine isomer 1	Valerylglycine isomer 2	Xanthosine
HU_180	3.912572116	4.023056063	4.326475355	4.423802223	4.334259162	4.360509083	4.463491852	4.365700355	4.419850134	3.619307572	3.954211363	4.00641086	4.155694173	3.913666177	3.9012552	4.323767975	4.268513962	3.977506199	4.125510721	4.68124109	3.747654281	4.044539459	4.410954321	4.269139479	3.729735225	3.801453781	3.647337699	4.150538989	3.67447241	4.041850569	0.14167419	4.737812769	4.175713352	4.356430489	4.737363926	4.902219052	3.916198355	4.252920508	4.491693476	4.201690374	4.603229288	4.416940492	3.658139212	2.665612199	4.849193602	3.975011807	3.548831629	5.054446544	4.058941978	4.208887536	4.042500906	4.206002781	4.458286906	4.108500163	4.328408788	4.372344159	4.314564898	4.453949385	4.141411593	4.444775963	3.898712888	3.986544636	4.241310551	3.855018018	4.310796991	4.247444891	3.828523468	3.773993257	3.981242859	3.525072625	3.659856214	4.332021878	4.187092201	4.8249116	4.298158401	3.959845783	4.399938455	3.558000483	4.390695	4.372087774	4.103615934	3.943528988	4.269542316	4.333755691	3.983372263	4.257246118	4.670860083	4.338737149	4.336040731	3.780346245	4.087334498	4.54205792	4.204084943	4.798448498	3.942939736	4.577332893	3.86367482	4.260287805	4.240604933	3.597933115	4.3105238	3.640573307	5.093663422	4.684608014	4.108964537	4.070376229	4.255125993	4.302854884	4.063705348
HU_181	4.87526109	4.285770646	4.348360167	4.401733884	4.292046144	4.55150832	4.644050109	4.506519884	4.371012521	4.238540028	4.407216374	4.308923107	4.085336615	4.404550329	4.620580231	4.0719231	4.482838737	4.420911615	4.008490615	4.322069821	4.091481368	4.225287465	4.456481255	4.355879155	3.872254813	4.357609156	4.217907353	4.719283926	4.316191522	4.50027066	0.72669553	4.39926229	4.81835527	4.386859307	4.484840651	4.41444862	4.455878819	4.648325263	3.833926081	4.409887745	4.592609183	4.47885937	4.245525669	3.02438261	4.559505243	4.39090676	3.666590862	4.476023621	3.860813279	4.060288407	4.746972737	4.684798049	4.740605349	4.242025512	4.32751312	4.435643736	4.132986243	4.578057907	4.197153012	4.035539612	4.282024265	4.334172635	4.405114757	3.687941012	4.44414451	4.10181752	4.708330493	4.532270917	4.082143663	4.744875812	3.08950507	4.551616218	4.359828239	4.337884131	4.240036541	4.271825723	4.173357638	4.126896672	4.537543713	4.687759768	4.060145945	3.562675979	4.48227709	4.206666875	4.013200286	4.400916286	4.694087008	4.849095597	4.626692199	4.029180746	4.56899762	4.465166163	4.406196446	4.534364455	3.833773778	4.569936968	4.566501818	4.468531839	4.320078038	4.359283063	4.749764547	3.898178329	4.52659207	4.102095297	4.593140705	4.604743245	4.583035562	4.598405731	4.069319014
HU_182	3.423336878	4.244340956	4.432015659	4.508995674	4.30287387	4.404508772	4.390649702	4.279765628	4.272009562	3.858539397	3.962732214	4.257518931	4.216048591	4.361462218	4.399790714	4.179038778	4.652116957	4.376419877	4.356043834	4.546384036	3.892756382	4.252018922	4.534082279	4.484963035	3.995832662	4.381371536	4.333736618	4.385379956	3.954311551	4.027946544	2.099676492	4.517987133	4.613515337	4.551006839	3.837492837	4.109762702	4.306149769	4.667371532	4.244741652	4.306922201	4.456325277	4.540242678	4.10177903	4.853185391	4.518003633	4.444197383	4.230115004	4.662139994	4.142543209	4.242601782	4.307252959	4.464536729	4.274681914	3.949034217	4.30098646	4.256285744	4.296508856	4.569995861	4.166333722	4.211078784	4.150906295	4.382537367	4.417538654	4.026763749	4.398650198	4.16544904	4.452925761	4.075978117	4.233079654	2.864421734	4.480084802	4.353644797	4.1925079	4.424946069	4.321068593	4.20499549	4.541289877	4.190273598	4.664551285	4.798736734	4.559095963	3.173803629	4.557218664	4.064446205	4.121063333	4.463858522	4.698875239	4.676471169	4.454550188	4.197413711	4.408212531	4.452902965	4.386170727	4.778212618	3.947216555	4.562652643	4.106954951	4.369895939	4.579158859	4.434161275	4.710284261	4.297704998	4.388420261	4.254652941	4.451319279	4.600031277	4.362465329	4.568087675	4.200426656
HU_183	4.817034951	4.097054014	4.529324069	4.500112742	4.397143544	4.486945743	4.255130645	4.175661147	4.698059237	4.206177447	4.738078193	4.214263417	4.265717193	4.030009795	4.347395352	4.0778433	4.481216263	4.037961321	4.35414034	4.791683133	4.524930588	3.999896842	4.53432229	4.535239529	3.97308427	3.96102242	4.178016896	4.110361351	3.843721232	4.671569569	0.036201962	4.349325687	4.377449903	4.653505875	3.740334327	3.850032506	4.211902141	4.572165234	3.387502428	3.714865732	4.271144143	4.470577255	3.423780008	3.283182185	4.504955641	4.139105746	2.932419277	5.014253699	4.165567663	4.216701385	4.202920681	4.339877584	4.6164659	4.2055663	4.001387705	4.265061084	3.896188465	4.291736306	4.374668288	3.60366961	3.804466045	4.253406907	4.463953025	3.402025444	4.24288096	4.321785884	4.481455314	3.761242048	4.053242236	4.319293931	3.910751848	4.093469594	4.079305443	4.392416348	4.36893211	3.923169218	4.049800313	2.89158479	4.469287794	4.861374043	3.676430077	4.346803359	4.375768288	4.857714714	4.929453452	4.450558697	4.79193488	4.356126615	4.401833974	4.076096457	4.222787827	4.786058184	4.357840767	4.875325796	3.795651844	4.756893046	3.657577566	4.684927562	4.495738561	3.774623674	4.147436658	3.060350268	4.203525951	3.892104516	4.281276962	4.103990486	4.351628819	4.461992655	4.00966354
HU_184	3.574103433	4.329710306	3.913853716	3.967633245	3.753656396	3.727156246	4.329093273	4.176404023	4.344210176	3.334717577	4.620976423	3.977058879	4.055107708	4.022334821	4.155054377	4.583135788	4.347919334	4.036758099	4.406781795	4.175266232	3.621537529	4.223827489	4.822724792	4.457961356	4.936669457	4.40583965	3.504514789	4.124836607	3.878935077	3.613562838	1.713907743	4.330187073	4.326728026	3.762843064	4.433068664	4.479903996	4.177757851	4.071090688	3.990363047	2.254297159	3.979528235	4.354146772	4.025636917	3.280061113	4.192956485	4.221659862	3.983732741	4.409877664	3.698324423	4.423571944	4.146884036	4.109274715	4.456347692	4.035383383	2.465031453	4.210479466	4.403554337	3.826629402	3.901828407	4.031757488	4.475388248	3.942775454	4.746246313	4.26360185	4.273955765	4.353328685	3.314501715	4.576400581	4.210734054	3.779487054	5.278054688	4.177435167	4.324324347	4.179423197	4.169557295	4.345935741	4.331028063	4.213514575	4.282003569	4.372227774	4.376656995	3.945303794	4.373990484	4.699648177	4.52560507	4.4422835	4.253359343	3.90494047	4.20803863	4.225577482	4.393317483	4.185581116	3.841891448	3.91753572	3.894276439	3.814785962	3.809355699	4.134826991	4.294238643	4.181390084	4.375819665	3.610245855	4.082820476	3.706913198	4.141019312	4.09763683	4.730888095	4.464836218	4.200744339
HU_185	3.392706279	4.048329564	3.777678946	3.859919235	4.498580403	4.019582594	4.236368734	4.488150773	3.765686265	4.020591252	4.458225654	4.112625113	4.251726374	4.518821575	4.333239455	3.697087637	4.651231493	4.078368455	4.162585575	4.080163651	3.133751862	4.098096911	4.547049003	4.299508895	4.676381219	4.38758213	3.862538728	4.329088746	3.77409925	3.542564227	0.622541279	4.446593006	4.571813782	3.028805489	3.772521236	4.019826802	4.673196987	4.731201764	3.783901796	3.944242262	4.275387059	4.25825461	3.482065651	2.014361398	3.842609046	4.37468351	4.158114109	4.1779154	3.98721059	4.045791977	4.55515979	4.508938492	4.322446637	4.068856044	4.178630302	4.536633127	3.776969919	4.499493406	3.642516999	3.953881579	4.275965071	3.870360096	4.11508846	3.742488112	4.147731717	4.300085179	3.92883579	4.143818844	4.294900093	3.488463582	4.385351961	4.543959515	4.125142065	4.485667452	4.389724451	4.472189153	4.381871407	4.447905748	4.398305404	5.200205012	4.32864296	4.895454707	4.490098704	3.97010567	4.129709121	4.349466063	4.24021432	4.648283079	4.264486702	3.814738211	4.17858613	4.003309395	4.173465971	3.714145477	3.815415279	3.310757607	4.021846494	4.097824073	4.386724192	4.257746381	4.11383333	2.306670586	4.432651683	4.09707758	4.565297616	4.242916532	4.547088843	4.625734497	4.061326655
HU_186	3.640266302	4.300926436	4.78389024	4.729830725	4.77115931	4.775668757	3.274905606	4.225008322	4.827299705	4.17037437	4.738988167	4.575768793	4.865189209	4.019780386	4.225075639	3.992550542	4.562998891	4.424304802	4.791855302	4.792890513	4.873938824	4.321441404	4.316371953	4.406927538	4.02374129	4.276497679	4.005426479	4.785468341	3.977315831	4.989793881	0.747144792	4.520759435	4.457454101	4.860588427	4.896140479	4.766977621	4.45218755	4.961390875	4.957046302	2.946780196	2.877957352	4.657387746	3.995979529	2.579407251	4.896459721	4.392707281	3.911488775	5.462612524	4.297250947	4.149163676	4.707612866	4.848693614	4.255126871	3.819168201	3.025340403	4.537628515	4.072859857	4.605220817	4.252584517	4.932062447	4.427164904	4.428713838	4.382436302	3.695978359	4.40529666	3.985387538	4.968472751	4.26065744	4.365060059	3.613148976	4.407322549	4.378205913	4.344995768	4.317898788	4.342044039	3.579747925	4.198320703	4.132091914	4.659690827	5.311270662	3.982213724	4.645891958	4.570959996	4.211137293	4.341375697	4.374542518	4.867837714	4.544804112	4.626944765	3.986999692	4.385807332	4.768004424	4.536408327	5.052434824	4.017282735	4.973969502	4.267287531	4.646122812	4.761007734	3.911062891	3.728735275	3.706141431	4.723088052	4.4529687	4.708509693	4.233038844	4.345854504	4.584892798	4.093155495
HU_187	3.918027353	4.394476465	3.97543424	3.911008167	3.530034835	3.777262289	5.211479804	4.947737368	3.676429585	3.36012684	4.026354025	4.450577739	2.161266079	4.346452205	4.800076302	4.113428677	4.508041429	4.356009986	3.036066943	4.497010908	4.716057294	4.473316493	4.437482217	5.031283459	4.066187388	4.568761477	4.136152241	4.663509886	4.344450075	4.703361697	0.640791174	4.528879159	4.906983268	3.826419728	4.0876658	4.355627759	5.123631332	4.524943152	4.920768214	4.471536176	4.500019419	4.524995904	4.090641913	4.49755281	4.251055747	4.738718881	4.35561988	4.178397702	4.079649787	4.435973623	4.960789453	5.033430477	5.247732175	3.361419303	3.391410045	4.676421216	3.943616844	4.836919162	4.457777181	4.902649063	4.597372388	4.568407465	4.321566288	3.955536894	4.575394126	4.590096164	4.377501869	4.469650648	4.405620449	3.69844603	4.114040903	4.980978659	4.369572042	3.909394109	3.642104575	4.718615767	4.473601097	4.953108	4.87345427	5.42759631	4.064027645	4.548530605	4.68544653	4.342238569	4.472469075	5.508215221	4.691353264	4.723229642	4.449969012	5.123458608	4.640097609	4.72720122	4.708647365	3.992669252	3.930370386	2.985531007	4.674386362	4.610300162	4.72756778	4.346541481	3.222442547	2.702803325	4.896800856	4.298299141	5.121321992	5.044019048	4.568109389	4.662890116	4.514761467
HU_188	2.984720403	4.229841587	4.031952376	3.977956628	3.71304327	4.114762699	4.17802318	4.622446845	3.417514191	4.336168386	3.79041055	4.152831435	1.812776667	4.442889478	4.386136963	4.216892818	4.177179275	4.284951494	2.910924904	4.013518235	3.64731765	4.271209646	3.925663356	4.491437861	3.354891009	4.312493736	4.437883258	4.209580776	4.201053686	3.827987606	0.286196063	4.254680272	4.554972785	3.817281611	3.919413562	4.0585683	4.676638966	4.327350087	4.230361223	4.182635817	4.365478971	4.425918684	4.433671682	4.675171878	3.710024137	4.507497005	3.155183627	4.034830849	4.138448054	4.243145897	4.41567857	4.367734941	5.144088293	3.006057786	4.116948408	4.370838851	3.915657387	4.535375651	3.623378123	4.325015164	4.447296374	4.289774046	4.496524497	4.065041232	4.358005163	4.804992446	4.262256203	4.686495435	4.247772943	3.236850067	2.961346086	4.547834722	4.331208257	4.506696095	2.342342656	4.32642541	4.460773156	4.711567409	4.448214059	4.809127214	4.364609826	3.916492295	4.477571909	3.872441917	4.048510841	4.636987861	4.408002324	4.452135141	4.169323882	4.085895748	4.405474231	4.216698377	4.327946659	1.87851345	3.991492216	2.946014739	4.309696625	4.463753404	4.521800213	3.95663675	4.540922996	4.516497727	4.563313026	4.064696295	4.697802032	4.491745119	4.327210176	4.339637524	4.227698791
HU_189	4.912949546	4.640003432	3.813277842	3.741390882	4.246996283	4.159060888	4.38755781	4.46916043	4.122657655	3.979004426	4.74056905	4.200451496	4.326405273	4.484854993	4.371775466	4.794812965	4.437261725	4.326973477	4.428201464	4.144770429	4.250641299	4.48296281	4.628199957	4.391319723	5.057644087	4.50700873	4.609953259	4.403295072	4.379847022	4.194083557	2.342299261	4.782865267	4.469683807	3.758577168	4.328491435	4.137688213	4.474865255	4.481196266	3.839495619	3.974935826	4.180982159	4.423807591	4.475847301	3.016821513	4.272208612	4.437873767	4.477923661	4.046387035	4.547512441	4.487064413	4.30492075	4.334701612	4.644289353	4.160477165	4.131858156	4.54567416	4.110123161	4.13720766	4.245376308	3.961916218	4.269894533	4.107396519	4.178017519	4.363756019	4.259410909	4.537420474	4.078000218	4.225788269	4.670905069	5.179596383	3.786035186	4.49449042	4.711112204	4.679795467	4.718235431	4.751658536	4.617895804	4.682199035	4.42561643	4.288451074	4.555042291	4.212930971	4.216141871	4.316264213	4.590297949	4.68068667	4.244441404	4.305023406	4.437123299	4.24649997	4.370818488	4.182351566	4.178730197	3.862180586	4.081504688	3.264690876	3.650610964	4.479189993	4.295974777	4.551762007	4.662862059	3.776639433	2.536616563	3.515943904	4.284989455	4.871133581	4.369962576	4.497000889	4.527880359
HU_190	3.391126097	4.510502463	3.414198616	3.137538537	2.77016062	2.638533639	3.8939541	4.834765326	4.124856321	3.950026694	4.569042269	4.84149328	4.210519323	3.686499085	4.246973219	4.435993054	4.504838923	4.667656079	4.228056694	3.592244738	4.229273016	4.464778809	4.173228012	4.307444939	4.825774615	4.526636005	4.105197892	4.674789619	4.827406201	4.226544063	-0.300010358	3.726917043	4.128937771	3.801144328	4.025887167	4.163805445	4.362297828	4.341893765	3.466690619	4.461502819	4.038244505	4.220249441	4.648027547	5.249820573	4.274836079	4.383635659	4.599414643	4.020659596	4.036246312	4.557092107	4.287666609	4.248635497	4.324081338	4.629322278	3.741293737	4.247712169	4.993007277	4.048475513	3.907968699	3.655265521	4.885277779	5.493512973	4.803421276	4.423605944	4.506484067	4.323326933	3.926755553	4.463726512	4.713122954	3.702668326	3.495810731	4.263651736	4.396522132	4.164901633	4.182039725	3.913796202	4.452316714	4.724942528	4.052620446	4.5027486	4.153035365	3.256700296	4.044547343	4.354882646	4.667542863	4.437582411	4.210238198	4.037882863	4.522648764	4.52217256	4.341298318	4.234124847	4.334587901	4.1225882	4.137284074	2.841876292	2.916432599	4.497785148	4.839379318	4.266643627	4.242657588	4.725472316	3.955458723	4.021525843	4.287321075	3.90322846	4.527475795	3.983841809	4.507718263
HU_191	3.496992454	4.49765051	4.164712015	4.309154588	4.070320494	4.284002092	3.541473621	4.316873597	2.875089837	4.216565961	3.864793714	4.53443006	4.2431862	4.304278698	4.384927964	3.902553618	4.357207295	4.638851669	4.30140338	5.041721545	3.923502331	4.213264144	3.983036958	3.993331365	3.576691133	4.361470858	3.997173138	4.593690984	4.260055025	4.128336903	-0.044212743	4.049289853	4.245857785	3.583683632	4.295420364	4.337484871	4.393770634	4.588261689	3.317370441	4.116024184	3.817049857	4.2343667	4.159744586	5.066117161	4.302148815	4.348774175	4.486222695	3.873157913	4.349987054	4.444706032	4.258084569	4.240374668	4.017114805	3.931442908	4.22360699	4.655694544	3.939471184	4.258218387	3.73256083	3.477494018	4.668776693	4.558551711	4.357605656	3.932973369	4.589253049	4.095893014	4.63068174	4.334691214	4.422002641	3.773538731	2.840106468	4.402640312	4.308202854	4.113008581	4.008021848	3.878454568	4.109993198	4.662459287	4.475766968	4.543930003	4.15820397	3.519238182	3.945023369	4.133200547	4.1009301	4.40132205	4.249258084	4.210850837	4.470288321	4.336618661	4.584067096	3.966746246	4.209925843	4.000996516	3.950676482	2.914897877	3.422667166	4.495440985	4.572440585	4.050336669	4.438342016	4.544972359	4.186138621	4.141858505	4.30616777	4.203132965	4.479201193	4.283440095	4.375752047
HU_192	4.454290676	4.676359915	4.079598029	4.06180723	4.079316381	3.977698	4.181840474	4.46109412	4.138392274	4.00814167	3.795689112	4.695069251	4.126390858	4.417984212	4.10825041	4.174137338	4.414256032	4.793321348	4.095299539	3.67646823	4.513761671	4.331730705	4.700482915	4.301779623	3.493179353	4.161842003	3.751231213	4.173899599	4.354511416	4.183358106	2.61926009	4.115810754	4.255804527	3.814659739	4.300190048	4.12689227	4.190091261	4.321770124	4.045105026	4.53762716	4.085993875	4.146649834	4.028173259	4.790910444	4.22096369	4.257027772	4.242439208	3.610232993	4.236659067	4.492528407	4.097221445	4.032511335	4.166832239	4.583369317	4.418004585	4.446052547	3.850110737	4.113680538	3.990035382	4.067113425	4.038633134	4.230008977	4.173412057	4.036659156	4.418940899	4.301015021	3.950124247	4.356876487	4.339492094	4.63146966	3.914692573	4.547112829	4.470227797	4.226648569	4.389654512	3.940924297	4.392065901	4.466964051	4.580386216	4.34050131	4.447549231	2.784912583	4.063879862	4.332574545	4.27097614	4.178136085	4.185131334	4.226067132	4.792206286	4.635701052	4.403255979	4.105529851	4.126995141	4.057040543	3.785027417	3.757722984	3.056954892	4.248585163	4.919904931	4.015825144	4.419668435	4.297896403	3.488528949	4.115709693	4.113395415	4.609026883	4.516097677	4.488303133	4.28503905
HU_193	3.679442656	4.311101927	3.238936288	3.418850577	3.567098397	3.766492496	3.587742575	4.250900805	3.447675466	3.923565461	3.79925269	4.23483713	4.40889654	4.340139275	4.071014009	4.173702368	4.282859073	4.716987183	4.471035684	4.211380244	4.172227083	4.42795216	4.16840917	4.365054758	3.879089606	4.591711991	3.463023809	4.046980187	4.367627047	3.938478169	5.04543163	4.323744136	4.252296369	3.705067035	4.201247821	4.239724642	4.624370162	4.395138059	3.684199563	3.897607316	3.966608401	4.339864635	4.558608579	3.373832383	4.141296459	4.358071689	4.396911723	3.93682221	4.280257663	4.446077652	4.200243655	4.236367275	4.409090138	2.52265633	2.516043568	4.538551442	3.984209632	3.943688485	4.13804275	3.748321748	4.296337821	4.175076848	3.929985731	4.170043103	4.441226365	4.472980245	3.910855988	4.015965341	4.33972484	3.51188323	4.813414578	4.397689439	4.22995693	4.369350144	4.017129309	4.248683428	4.589539268	4.193004867	4.520741699	4.745896821	4.564754928	4.215587073	3.946870067	4.126603009	4.475825216	4.431910677	4.17919891	4.022974499	4.488967708	4.600673151	4.495063791	4.024941215	4.120913487	3.432638137	4.143087459	1.217098255	3.489730344	4.675045099	4.601706443	4.359807909	4.044139411	4.02148345	2.510338347	3.050585484	4.251029927	4.328277289	4.235344227	4.296996312	4.235141509
HU_194	4.082141098	4.346944282	4.258033235	4.196678738	4.536291909	4.286871561	3.014278632	4.31868279	4.447590759	4.02819114	4.269908611	4.288991234	4.288048599	3.656849559	4.686165579	4.314891818	3.848887826	4.337003095	4.293040242	4.573072789	4.566648188	4.446038221	3.955276575	3.995207866	4.154666427	4.489883397	4.453680232	4.099890332	4.33974575	4.253289629	-0.067056664	4.583887364	4.123558205	4.589866161	4.107287571	3.826000674	4.40069831	4.082017183	4.930841987	4.082289295	3.51202226	4.240285139	4.66834237	2.868966011	4.568607834	4.484260226	4.687778973	4.212162178	4.266744636	4.609683839	4.569986114	4.649372693	4.105460028	3.864044121	2.581272632	4.673979925	3.819836878	4.514435711	4.039730651	4.847839447	4.311152862	3.683935878	4.088210528	4.350912725	4.508359998	4.333634287	3.993505637	4.616068049	4.562381924	4.247238657	2.777730855	4.381203248	4.470316758	4.547350567	4.561795533	3.996379832	4.798107402	4.68181059	4.701414819	4.605442284	4.269715947	4.48897553	4.332280549	4.394454433	4.427834134	4.382453613	4.328089997	4.207246625	4.574836461	4.481214623	4.193452212	4.468606074	4.32686551	4.374123325	4.324116605	4.217605035	3.311029341	4.755728353	4.172027387	3.881123049	3.068401905	4.222998687	4.777590532	4.937994707	4.480673553	4.500697925	3.519476484	4.19346948	4.534792548
HU_195	3.901748493	4.390929252	4.678921556	4.672770748	4.61043751	4.593320506	4.358245904	4.687598237	3.462105504	4.583162258	4.121515177	4.447872376	4.540105436	4.28529015	4.597570003	4.086786698	4.569927252	4.187603841	4.614028362	5.64780865	4.012111966	4.532517908	4.467925079	4.495517781	4.007812106	4.584508866	3.488705549	4.494110305	4.45384444	4.405245065	2.023469712	4.638558671	4.657171871	4.800213113	4.275025827	4.363848699	4.603209731	4.882619869	3.64351065	2.42103671	4.357201323	4.239470935	4.49949061	3.719006536	4.518316365	4.596796355	4.642563981	4.032269381	4.379716616	4.418081995	4.752594107	4.771255786	4.168033923	2.979836788	2.964046324	4.886256786	4.120613502	4.640780843	4.070395479	3.844473841	4.769922833	4.419333208	4.226973681	4.181166703	4.746235747	4.307040977	4.597300917	4.371356788	4.653462071	4.259951873	4.362417861	4.799388556	4.551559001	4.587619203	4.558337842	5.017935618	4.472577795	4.898709568	4.79001911	4.994924348	4.656865986	3.671712361	4.473481542	4.470231501	4.609073701	4.646802468	4.386445426	4.671045094	4.660166616	4.569517367	4.600589925	4.407870066	4.423143656	4.381139269	4.316397611	4.450511087	4.05815664	4.864248932	4.506486466	4.586744167	4.106686583	4.267865792	4.785887826	4.564867446	4.724307576	4.534672662	4.622131561	4.727898398	4.394130646
HU_196	4.459292151	4.369701086	4.183286887	4.15730105	4.338026754	4.239927223	4.560378948	4.557094514	4.313842945	3.918460666	4.335103647	4.412384279	4.39776926	4.697373086	2.683604211	4.427232603	4.680841851	4.649158324	4.329826649	4.545946544	4.807527283	4.452793759	4.785239418	5.248657755	3.886082086	4.450376373	4.944747505	4.77679145	3.39046876	4.628385274	1.815949273	4.370738305	4.526561955	3.493052472	4.006199322	4.176335656	4.292025286	4.581508888	4.297384713	3.771373669	4.62605352	4.498277137	5.2370236	4.409156516	4.313603516	4.466143315	4.419447014	4.134989667	4.532161215	4.203722142	4.230731381	4.283868821	4.255789191	4.045046817	4.151510187	4.31906369	4.762192373	4.143918073	4.458161978	4.281623768	4.330749606	4.775206575	4.614434609	4.107573913	4.348513987	4.506594072	4.240450343	4.510472107	4.385104504	4.779933449	5.345533497	4.554007231	4.367660335	3.418594965	4.431771598	4.423754207	4.741173365	4.797625361	4.094181567	4.434890895	4.727417256	5.007125826	4.296758482	4.185669339	4.334693385	4.622836155	4.177845281	4.335831087	4.244194973	4.371816058	4.479885141	4.430394972	4.215670777	4.314721512	4.039188003	3.327658004	4.082048214	4.755550339	4.663169002	4.67928259	4.714052116	4.296510999	3.049898269	3.844558746	4.301950391	4.110936043	4.470330451	4.28073709	4.523847631
