	name	baseMean	log2FoldChange	padj
ENSG00000184792	OSBP2	111.5802457	0.894731405	0.092063061
ENSG00000184795	UNC93B5	20.19344618	-0.574044229	0.515247911
ENSG00000184825	HIST1H2AH	4.345721909	1.721875918	0.091186946
ENSG00000184828	ZBTB7C	0.835923935	1.279917555	0.518334316
ENSG00000184831	APOO	300.9578306	3.474296359	1.13E-28
ENSG00000184838	PRR16	1.198565188	-4.176487753	0.016900929
ENSG00000184840	TMED9	6233.929806	1.560334449	0.0002732
ENSG00000184844	CYCSP45	6.031170403	1.704655448	0.096139004
ENSG00000184856	LINC00308	0.241398146	-1.811605953	NA
ENSG00000184857	TMEM186	148.8357025	2.211396541	4.77E-17
ENSG00000184860	SDR42E1	280.53019	2.306100007	7.14E-11
ENSG00000184863	RBM33	5514.146365	-2.371024781	1.02E-34
ENSG00000184867	ARMCX2	107.5094345	1.063129535	0.005087752
ENSG00000184879		0.195784919	0.94751346	NA
ENSG00000184886	PIGW	268.5052118	0.940564582	0.002086413
ENSG00000184887	BTBD6	497.7218598	0.384250859	0.219286646
ENSG00000184897	H1FX	1469.229313	-1.083793768	0.004951298
ENSG00000184898	RBM43	240.612443	-0.632962569	0.07808302
ENSG00000184900	SUMO3	2868.56626	-1.178960269	1.21E-09
ENSG00000184903	IMMP2L	81.02440456	-0.616862451	0.228560474
ENSG00000184905	TCEAL2	0.144826001	1.397417684	NA
ENSG00000184906		1.625367177	2.115343568	0.204927047
ENSG00000184911	DMRTC1B	27.11749911	-4.780316032	1.69E-13
ENSG00000184916	JAG2	19.6798597	-2.413174758	4.33E-06
ENSG00000184922	FMNL1	7164.753494	-1.510412247	0.000412998
ENSG00000184923	NUTM2A	137.1138892	-2.40654739	1.12E-08
ENSG00000184924	PTRHD1	335.4025257	-1.098243053	0.054816406
ENSG00000184925	LCN12	5.62023915	1.798837101	0.188825136
ENSG00000184933	OR6A2	0.141420873	0.617137371	NA
ENSG00000184939	ZFP90	428.6615979	0.121923384	0.774773006
ENSG00000184949	FAM227A	1.455943362	0.138516088	0.932964831
ENSG00000184956	MUC6	2.432073698	-1.954793209	0.110664052
ENSG00000184961		6.347410486	1.350575123	0.189479781
ENSG00000184967	NOC4L	386.4548997	1.769502139	3.94E-05
ENSG00000184979	USP18	1553.959163	-1.07749161	0.010015816
ENSG00000184983	NDUFA6	1898.96633	1.114909018	0.010861338
ENSG00000184984	CHRM5	7.450258924	-2.958937916	0.002295138
ENSG00000184985	SORCS2	0.709048576	-2.712089162	0.138591117
ENSG00000184986	TMEM121	7.158234206	0.717308463	0.379801747
ENSG00000184988	TMEM106A	289.3346598	0.631251758	0.063557118
ENSG00000184990	SIVA1	2072.9473	-0.257032537	0.66478011
ENSG00000184992	BRI3BP	1781.696752	3.812800376	6.86E-15
ENSG00000185000	DGAT1	523.8955232	-0.451604733	0.127582319
ENSG00000185008	ROBO2	0.120699073	-1.388521157	NA
ENSG00000185009	AP3M1	2026.105538	1.124227204	0.00020056
ENSG00000185010	F8	57.53628432	1.903097803	1.28E-06
ENSG00000185013	NT5C1B	5.632429814	-3.242165925	0.005308033
ENSG00000185015	CA13	62.6753594	1.599065148	0.004515926
ENSG00000185019	UBOX5	324.4667442	-1.340683789	0.000628437
ENSG00000185020		0.679649665	-0.819266737	0.68344914
ENSG00000185022	MAFF	136.9953969	-0.282335981	0.477983173
ENSG00000185024	BRF1	536.8710809	-0.805860913	0.000612155
ENSG00000185028	LRRC14B	20.85337152	0.375293992	0.787171682
ENSG00000185033	SEMA4B	2708.600116	-1.100106575	0.021967853
ENSG00000185037	ZNF733P	0.070734335	-1.193116354	NA
ENSG00000185038	MROH2A	0.470431704	1.888667267	0.319117932
ENSG00000185040		37.6455571	-1.438795739	0.018763357
ENSG00000185043	CIB1	2562.855553	-1.066888618	3.05E-05
ENSG00000185044		65.35314551	0.095526272	0.918346926
ENSG00000185046	ANKS1B	1.806191641	-0.555820753	0.693930047
ENSG00000185049	NELFA	748.004023	-0.722857427	0.024092263
ENSG00000185052	SLC24A3	0.897865061	-3.717886645	0.036727154
ENSG00000185053	SGCZ	0.118447482	0	NA
ENSG00000185055	EFCAB10	11.57383465	-1.790378562	0.010562334
ENSG00000185056	C5orf47	3.450676711	0.840686593	0.649054355
ENSG00000185065		24.70156643	-1.174131123	0.025851916
ENSG00000185074	OR7E31P	0.563477947	1.58027916	0.414312411
ENSG00000185078		0.049753933	0.732611329	NA
ENSG00000185085	INTS5	1062.836424	0.988195662	0.02800229
ENSG00000185088	RPS27L	3428.419503	2.548534515	1.13E-05
ENSG00000185090	MANEAL	92.6355079	2.200924116	1.03E-05
ENSG00000185097	OR4F16	0.266117353	-0.358721075	NA
ENSG00000185100	ADSSL1	12.76130995	-3.931963694	8.12E-07
ENSG00000185101	ANO9	464.0660002	-3.4886572	1.80E-15
ENSG00000185104	FAF1	1327.644699	0.887424041	0.002035768
ENSG00000185105	MYADML2	1.43720629	1.486811583	0.365171357
ENSG00000185112	FAM43A	363.5452975	-2.369308585	1.60E-06
ENSG00000185115	NDNL2	838.0033677	-0.704739846	0.017786043
ENSG00000185122	HSF1	1455.112858	-0.868367997	0.018915704
ENSG00000185127	C6orf120	732.3122874	-0.695883219	0.027009056
ENSG00000185128	TBC1D3F	473.3443817	-1.106073378	0.029671452
ENSG00000185129	PURA	410.3450705	1.914982108	5.01E-12
ENSG00000185130	HIST1H2BL	4.744509629	5.236854755	0.000117256
ENSG00000185133	INPP5J	4.488642987	2.317635089	0.070068375
ENSG00000185155	MIXL1	301.1865221	2.127808928	4.10E-05
ENSG00000185156	MFSD6L	3.053565475	3.048292898	0.023778367
ENSG00000185158	LRRC37B	246.9997671	-1.078274065	1.65E-07
ENSG00000185162		0.156436025	0	NA
ENSG00000185163	DDX51	835.3671163	-0.529515063	0.057367194
ENSG00000185164	NOMO2	9806.271696	2.052829534	4.00E-05
ENSG00000185182	GOLGA8DP	0.163876334	0.570544488	NA
ENSG00000185186	LINC00313	0.084044043	-1.256874438	NA
ENSG00000185187	SIGIRR	252.9788041	-2.083715734	2.15E-05
ENSG00000185189	NRBP2	233.7431049	-0.930694938	0.05269485
ENSG00000185198	PRSS57	0.487210611	0.109412967	0.965030618
ENSG00000185201	IFITM2	1723.499485	0.346775026	0.586212016
ENSG00000185203	WASIR1	0.571843024	1.107697501	0.575682821
ENSG00000185215	TNFAIP2	68.22118487	-0.626665554	0.319693535
ENSG00000185219	ZNF445	789.6691211	0.783396277	0.00931082
ENSG00000185220	PGBD2	217.3177373	1.991768335	4.44E-08
ENSG00000185222	WBP5	87.35057124	6.493074784	8.57E-13
ENSG00000185236	RAB11B	1396.855114	-0.468966074	0.111398746
ENSG00000185238	PRMT3	554.5217306	1.604837631	6.45E-09
ENSG00000185245	GP1BA	55.39310368	-1.765100098	0.003620024
ENSG00000185246	PRPF39	1567.328905	-1.735309171	9.76E-06
ENSG00000185250	PPIL6	4.075735713	-3.193654111	0.005353533
ENSG00000185252	ZNF74	56.9398859	1.695202549	0.000635324
ENSG00000185254	TEX28	0.045428851	0.697072531	NA
ENSG00000185261	KIAA0825	23.16598991	0.442710871	0.486727042
ENSG00000185262	UBALD2	3982.846143	-0.269332784	0.49982389
ENSG00000185267	CDNF	50.22723292	-1.408351628	0.004286866
ENSG00000185269	NOTUM	0.496727074	0.195155933	0.93142587
ENSG00000185271	KLHL33	0.575697185	-0.716526911	0.733174321
ENSG00000185272	RBM11	39.97335523	-1.772105549	0.03649463
ENSG00000185274	WBSCR17	0.048275334	0.720779922	NA
ENSG00000185275	CD24P4	63.53632812	-4.713226676	1.98E-24
ENSG00000185278	ZBTB37	647.3449746	-1.525225996	0.000760226
ENSG00000185290	NUPR1L	2.865494911	0.936451393	NA
ENSG00000185291	IL3RA	187.9628688	-1.175543551	0.065535096
ENSG00000185298	CCDC137	654.758742	0.292331913	0.490419993
ENSG00000185303	SFTPA2	2.766068921	0.887009778	0.642096438
ENSG00000185304	RGPD2	4085.540004	-4.94754455	5.06E-11
ENSG00000185305	ARL15	252.2009004	-0.422229024	0.442584855
ENSG00000185306	C12orf56	0.356430441	0.432511842	NA
ENSG00000185324	CDK10	706.7708334	0.132331446	0.83556287
ENSG00000185338	SOCS1	277.5823821	1.168375265	0.057703337
ENSG00000185339	TCN2	644.5572261	1.692714547	0.045632149
ENSG00000185340	GAS2L1	4.596659411	-3.457933511	0.002736344
ENSG00000185344	ATP6V0A2	1360.554918	-0.467834705	0.059718822
ENSG00000185345	PARK2	11.85970495	-5.86081229	1.10E-07
ENSG00000185347	C14orf80	203.5823396	2.132336947	8.12E-06
ENSG00000185359	HGS	1145.337723	-0.526716064	0.11158041
ENSG00000185361	TNFAIP8L1	288.5435979	1.088499354	0.027876527
ENSG00000185379	RAD51D	188.29869	2.141401927	3.10E-12
ENSG00000185386	MAPK11	114.4398757	-0.358709647	0.462371903
ENSG00000185404	SP140L	1690.955748	-2.286904166	1.41E-20
ENSG00000185414	MRPL30	1.155336808	-1.786630812	0.317078464
ENSG00000185418	TARSL2	731.1896172	-0.184925171	0.683386991
ENSG00000185420	SMYD3	218.2652545	-0.113221338	0.758958276
ENSG00000185432	METTL7A	2893.771228	0.778635527	0.000978149
ENSG00000185433	LINC00158	2.960627124	2.152104141	0.129345795
ENSG00000185436	IFNLR1	1407.688231	0.919979303	0.036283656
ENSG00000185437	SH3BGR	21.42900029	3.897572294	4.05E-08
ENSG00000185442	FAM174B	25.91745627	1.550000709	0.015357484
ENSG00000185453	C19orf68	61.5494874	1.197518823	0.024587812
ENSG00000185475	TMEM179B	641.321868	1.434637501	2.62E-06
ENSG00000185477	GPRIN3	1400.345051	3.657257323	4.52E-10
ENSG00000185479	KRT6B	0.09166694	0	NA
ENSG00000185480	PARPBP	581.5183952	3.366362762	5.60E-13
ENSG00000185482	STAC3	43.30347554	-1.568195724	0.004037952
ENSG00000185483	ROR1	161.1296854	-8.256292114	5.30E-10
ENSG00000185485	SDHAP1	1032.017729	-0.647930568	0.109369265
ENSG00000185495		6.005348763	-2.897749093	0.003419287
ENSG00000185499	MUC1	136.2202766	2.800286799	2.93E-08
ENSG00000185504	C17orf70	810.7849894	0.864329817	0.013985376
ENSG00000185507	IRF7	4457.62352	0.428833816	0.304836101
ENSG00000185513	L3MBTL1	211.885282	-2.410286663	1.03E-05
ENSG00000185515	BRCC3	826.6929775	2.275185917	4.08E-10
ENSG00000185518	SV2B	1.672413556	2.072443013	0.167118704
ENSG00000185519	FAM131C	0.214192453	0.519803309	NA
ENSG00000185522	C11orf35	43.18133783	-3.423460962	1.05E-06
ENSG00000185523	C1orf227	2.948157411	0.974775183	0.483203701
ENSG00000185527	PDE6G	8.529355441	-0.345574641	0.700361711
ENSG00000185532	PRKG1	0.120699073	-1.388521157	NA
ENSG00000185551	NR2F2	0.070734335	-1.193116354	NA
ENSG00000185561	TLCD2	0.671661783	0.738318254	0.719586652
ENSG00000185565	LSAMP	25.67871349	2.087026366	0.078488968
ENSG00000185567	AHNAK2	48.85622497	-5.968965786	2.29E-22
ENSG00000185585	OLFML2A	6.700239114	-0.748008783	0.5252721
ENSG00000185591	SP1	4375.680528	-0.28041562	0.460867467
ENSG00000185596	WASH3P	1684.36557	-0.766579177	0.159364261
ENSG00000185607	ACTBP7	1.299989297	3.309133171	0.05024624
ENSG00000185608	MRPL40	998.5079163	2.161476128	6.57E-13
ENSG00000185610	DBX2	0.049753933	0.732611329	NA
ENSG00000185614	FAM212A	45.35788848	-1.437500739	0.01235645
ENSG00000185615	PDIA2	1.068401303	-1.749869696	0.295059649
ENSG00000185619	PCGF3	1527.184461	-1.493188	2.01E-06
ENSG00000185621	LMLN	141.5168718	0.995088047	0.022178739
ENSG00000185624	P4HB	17030.41023	3.115027217	7.64E-15
ENSG00000185627	PSMD13	4188.304383	1.592797289	5.75E-09
ENSG00000185630	PBX1	1.104294698	-2.998126576	0.066384167
ENSG00000185631		0.173859335	0	NA
ENSG00000185633	NDUFA4L2	73.76141632	2.611291866	1.75E-05
ENSG00000185634	SHC4	5.249882658	2.974364736	0.007795783
ENSG00000185641		5907.027264	-1.878821821	0.003704479
ENSG00000185650	ZFP36L1	3626.299591	-3.506680332	9.42E-31
ENSG00000185651	UBE2L3	2974.545156	1.467082052	5.50E-08
ENSG00000185652	NTF3	0.136286554	1.366296475	NA
ENSG00000185658	BRWD1	2767.092652	-2.588769177	4.37E-25
ENSG00000185662	SMIM23	0.714670111	-2.213887434	0.233826971
ENSG00000185664	PMEL	45.49819525	-0.438495448	0.415639186
ENSG00000185666	SYN3	1.011668537	-1.043880043	0.562879759
ENSG00000185668	POU3F1	12.46489232	-4.624266635	2.62E-08
ENSG00000185669	SNAI3	324.1128455	3.557103237	1.38E-14
ENSG00000185670	ZBTB3	103.6092239	0.279923937	0.413505862
ENSG00000185674	LYG2	3.024873085	-1.135350262	0.475072374
ENSG00000185681	MORN5	0.093216412	0	NA
ENSG00000185684	EP400NL	356.9785709	-0.093221977	0.893361513
ENSG00000185686	PRAME	3.111267899	3.920312759	0.003674649
ENSG00000185689	C6orf201	9.233684265	-2.626289447	0.004254078
ENSG00000185697	MYBL1	60.96732534	0.476640108	0.664115852
ENSG00000185710		2897.453445	-2.440355367	3.38E-21
ENSG00000185716	C16orf52	172.662016	1.265043642	6.25E-05
ENSG00000185721	DRG1	1501.787702	1.232569818	2.64E-06
ENSG00000185722	ANKFY1	1292.70944	0.357792032	0.141607711
ENSG00000185728	YTHDF3	3023.416128	-1.272492021	9.36E-07
ENSG00000185730	ZNF696	74.73028069	1.845271471	0.000301729
ENSG00000185736	ADARB2	0.63844393	-0.524929499	0.804032534
ENSG00000185742	C11orf87	0.049753933	0.732611329	NA
ENSG00000185745	IFIT1	2894.22714	-0.017143518	0.987115733
ENSG00000185751	XAGE2	0.353671677	-2.095073605	NA
ENSG00000185753	CXorf38	530.1504421	-1.45558345	0.000336684
ENSG00000185760	KCNQ5	400.4042803	-0.120331722	0.880145147
ENSG00000185761	ADAMTSL5	2.65558613	4.209531334	0.003946687
ENSG00000185774	KCNIP4	11.2349059	-0.304047437	0.694404927
ENSG00000185787	MORF4L1	8013.111003	-1.026230967	8.33E-06
ENSG00000185792	NLRP9	20.65325924	-3.768035708	2.02E-08
ENSG00000185798	WDR53	273.7376015	0.253676147	0.367671685
ENSG00000185800	DMWD	533.9630242	-0.570559716	0.144297838
ENSG00000185803	SLC52A2	1083.607975	3.180315708	1.63E-11
ENSG00000185808	PIGP	331.7276717	1.620586932	4.71E-07
ENSG00000185811	IKZF1	4482.965418	0.476884583	0.191754294
ENSG00000185813	PCYT2	451.8100549	1.658222773	6.27E-10
ENSG00000185818	NAT8L	1.219511601	-0.076187585	0.969485272
ENSG00000185825	BCAP31	2488.698146	1.776062043	6.14E-05
ENSG00000185829	ARL17A	672.4925716	0.003322696	1
ENSG00000185834	RPL12P4	931.7568237	-0.973393232	0.082268682
ENSG00000185837	CECR5-AS1	0.133797976	-0.294515237	NA
ENSG00000185838	GNB1L	142.2308508	2.876500656	9.56E-10
ENSG00000185839		187.0518137	3.70902989	7.17E-32
ENSG00000185842	DNAH14	8.723870433	-0.747328748	0.31080776
ENSG00000185862	EVI2B	4334.82279	-1.375801036	7.05E-05
ENSG00000185864	NPIPB4	5314.932058	-2.134836237	2.45E-10
ENSG00000185869	ZNF829	162.9728102	-0.56898819	0.241926226
ENSG00000185873	TMPRSS11B	0.120699073	-1.388521157	NA
ENSG00000185875	THNSL1	80.32712026	2.641624756	5.42E-07
ENSG00000185880	TRIM69	2372.015776	2.819305032	1.70E-15
ENSG00000185883	ATP6V0C	46.88675109	-4.081962733	9.62E-09
ENSG00000185885	IFITM1	6787.03121	-0.52276083	0.421239126
ENSG00000185888	PRSS38	0.049753933	0.732611329	NA
ENSG00000185896	LAMP1	3206.261254	-1.062636514	0.027611564
ENSG00000185897	FFAR3	4.456475758	-3.509040458	0.003446639
ENSG00000185899	TAS2R60	0.252449741	0.610758834	NA
ENSG00000185900	POMK	172.6713615	1.124908569	0.000185868
ENSG00000185904	LINC00839	0.048275334	0.720779922	NA
ENSG00000185905	C16orf54	1764.515538	0.781516633	0.072419005
ENSG00000185909	KLHDC8B	26.38557407	1.648737384	0.027810428
ENSG00000185915	KLHL34	2.625444918	2.085886767	0.115970784
ENSG00000185917	SETD4	338.6126544	-0.155161915	0.726513857
ENSG00000185920	PTCH1	576.3561922	-0.31097547	0.70735762
ENSG00000185924	RTN4RL1	0.47437075	-2.675620634	0.134744115
ENSG00000185928	PAGR1	127.4270709	1.810026931	4.13E-06
ENSG00000185933	CALHM1	8.014565398	0.46117314	0.672433842
ENSG00000185940	KRTAP5-5	0.191433408	-1.704082091	NA
ENSG00000185946	RNPC3	579.6785968	-1.533275839	0.000193216
ENSG00000185947	ZNF267	1029.860207	-1.023447376	0.00162825
ENSG00000185950	IRS2	370.997157	-7.079685115	2.27E-62
ENSG00000185955	C7orf61	6.134932154	-0.060552211	0.963619671
ENSG00000185958	FAM186A	3.167709611	2.127768644	0.181055483
ENSG00000185960	SHOX	0.09166694	0	NA
ENSG00000185963	BICD2	2048.306146	-1.073092798	0.024444143
ENSG00000185972	CCIN	1.550596746	-3.776570649	0.014399223
ENSG00000185973	TMLHE	250.7813796	1.330930209	0.000589321
ENSG00000185974	GRK1	0.449409618	-1.493302731	0.444037254
ENSG00000185978	H2AFB3	3.888513208	1.346031369	0.224732506
ENSG00000185985	SLITRK2	0.120699073	-1.388521157	NA
ENSG00000185986	SDHAP3	473.4119785	-2.016476773	0.000369084
ENSG00000185988	PLK5	0.090857703	1.112058521	NA
ENSG00000185989	RASA3	2608.390862	-0.707346313	0.125768309
ENSG00000185990	F8A3	356.3676163	-0.205100615	0.681815249
ENSG00000186001	LRCH3	925.3324219	-0.276444011	0.466576896
ENSG00000186007	LEMD1	0.120699073	-1.388521157	NA
ENSG00000186008	RPS4XP21	0.084044043	-1.256874438	NA
ENSG00000186009	ATP4B	0.090857703	1.112058521	NA
ENSG00000186010	NDUFA13	40.5677158	-2.482930953	7.48E-05
ENSG00000186017	ZNF566	122.8017465	0.7265012	0.060965284
ENSG00000186019		1.770593018	0.811732248	0.628753961
ENSG00000186020	ZNF529	599.8264854	-1.978639696	9.56E-10
ENSG00000186026	ZNF284	22.24738607	1.961597278	0.005361483
ENSG00000186038	HTR3E	0.09166694	0	NA
ENSG00000186047	DLEU7	1.171726065	-4.288776754	0.010188104
ENSG00000186049	KRT73	0.495140348	-2.246063219	NA
ENSG00000186051	TAL2	3.366418252	-1.333706238	0.249086371
ENSG00000186056	MATN1-AS1	151.5549186	-4.913387729	1.33E-26
ENSG00000186063	AIDA	2022.162675	0.76605055	0.075596348
ENSG00000186073	C15orf41	114.9413748	2.380755135	2.30E-12
ENSG00000186074	CD300LF	1.195778659	-3.451430606	0.036005598
ENSG00000186075	ZPBP2	6.232322044	2.420568484	0.018738221
ENSG00000186076		4986.025575	3.473554728	1.58E-33
ENSG00000186086	NBPF6	7.200316353	-0.095901972	0.95917709
ENSG00000186088	GSAP	1084.98918	-4.090256602	3.68E-18
ENSG00000186094	AGBL4	1.348192119	-4.913689219	0.003009666
ENSG00000186103	ARGFX	2.015932193	0.364398063	0.866139459
ENSG00000186104	CYP2R1	339.8835948	1.283112136	1.07E-05
ENSG00000186105	LRRC70	16.05572482	-6.293468024	3.29E-12
ENSG00000186106	ANKRD46	514.6865145	1.658176092	1.13E-06
ENSG00000186111	PIP5K1C	752.4570317	0.842308458	0.020914623
ENSG00000186118	TEX38	6.561260451	-3.978584781	1.16E-05
ENSG00000186130	ZBTB6	730.0723046	0.483414141	0.118910119
ENSG00000186132	C2orf76	140.0580114	1.574845015	0.002955373
ENSG00000186136	TAS2R42	0.049753933	0.732611329	NA
ENSG00000186141	POLR3C	858.0362015	0.919581545	2.30E-06
ENSG00000186143	C2orf53	0.141468671	-1.584240975	NA
ENSG00000186148		0.1463046	1.402619043	NA
ENSG00000186150	UBL4B	0.637574671	-3.494116214	0.051037977
ENSG00000186152	LILRP1	1.55663674	2.041221169	0.217459149
ENSG00000186153	WWOX	257.4129392	-0.058385615	0.902430103
ENSG00000186162	CIDECP	239.060042	-1.390192705	2.90E-05
ENSG00000186166	CCDC84	847.614271	-2.902334231	5.37E-11
ENSG00000186174	BCL9L	576.4093712	-2.28921246	1.00E-05
ENSG00000186184	POLR1D	2347.861199	-0.067297643	0.857024106
ENSG00000186185	KIF18B	655.3076501	8.511390388	3.37E-46
ENSG00000186187	ZNRF1	78.32255647	6.118570216	2.82E-16
ENSG00000186193	SAPCD2	229.4408058	7.357443805	1.09E-26
ENSG00000186197	EDARADD	0.093704185	1.127068865	NA
ENSG00000186198	SLC51B	0.451025428	-2.654570759	0.137714951
ENSG00000186205	1-Mar	9.382515824	3.541317431	9.38E-05
ENSG00000186212	SOWAHB	0.469221338	-0.294138389	0.892136712
ENSG00000186222	BLOC1S4	250.1898566	-1.241731843	0.000128152
ENSG00000186226	LCE1E	0.547896554	0	1
ENSG00000186230	ZNF749	133.4165085	0.542212801	0.158487303
ENSG00000186231	KLHL32	23.1515073	0.181042506	0.835613411
ENSG00000186234	FAM86MP	0.417209725	-0.315781078	NA
ENSG00000186235		7.171671136	-1.324407649	0.162259132
ENSG00000186260	MKL2	435.6224796	-0.102338171	0.855549119
ENSG00000186265	BTLA	1031.298661	0.884448398	0.119795489
ENSG00000186272	ZNF17	150.4113141	0.50965237	0.233384484
ENSG00000186275	NBPF12	2434.021986	-2.607226391	8.69E-13
ENSG00000186280	KDM4D	27.19923651	2.147546025	0.000611323
ENSG00000186281	GPAT2	299.6656509	3.808296057	0.000536607
ENSG00000186283	TOR3A	8490.846341	-0.426336034	0.436285074
ENSG00000186288	PABPC1L2A	0.045428851	0.697072531	NA
ENSG00000186297	GABRA5	0.355342446	0	NA
ENSG00000186298	PPP1CC	9110.359166	-0.343632449	0.443468648
ENSG00000186300	ZNF555	124.4244355	-0.123549129	0.827439758
ENSG00000186301	MST1P2	33.74238751	-0.790444278	0.299130576
ENSG00000186310	NAP1L3	2.535990418	-1.404546834	0.353585294
ENSG00000186312	CA5BP1	275.67193	-0.005890651	0.993027575
ENSG00000186314	PRELID2	38.41259946	2.811339024	1.38E-06
ENSG00000186318	BACE1	65.02502509	1.644520835	0.002692004
ENSG00000186322	GOLGA6L17P	80.99181277	-1.793931087	0.000766047
ENSG00000186326	RGS9BP	0.049753933	0.732611329	NA
ENSG00000186334	SLC36A3	4.999070663	-2.038463548	0.07633998
ENSG00000186335	SLC36A2	0.192554108	0	NA
ENSG00000186340	THBS2	2.336085013	1.68111718	0.197245544
ENSG00000186350	RXRA	259.4153888	1.313514824	0.041032281
ENSG00000186352	ANKRD37	91.26905447	0.334793666	0.60139932
ENSG00000186354	C9orf47	0.119009669	-0.232892553	NA
ENSG00000186364	NUDT17	54.53178998	-1.500140431	0.013053517
ENSG00000186367	KIAA1024L	0.095182784	1.134633672	NA
ENSG00000186369	LINC00643	133.1850001	4.693731415	0.000292321
ENSG00000186376	ZNF75D	480.7865701	-0.571149206	0.064983441
ENSG00000186377	CYP4X1	0.045428851	0.697072531	NA
ENSG00000186395	KRT10	635.9116351	-0.100693181	0.843221786
ENSG00000186399	GOLGA8R	105.4846868	0.180246978	0.805074363
ENSG00000186407	CD300E	2.926969067	-4.87165598	0.000640741
ENSG00000186409	CCDC30	26.54746391	-0.897023132	0.210635203
ENSG00000186416	NKRF	650.0274785	0.512290111	0.155061692
ENSG00000186417	GLDN	0.084044043	-1.256874438	NA
ENSG00000186431	FCAR	2.470196228	-4.476680817	0.001858531
ENSG00000186432	KPNA4	3156.712343	-0.879452066	0.008897325
ENSG00000186446	ZNF501	52.67947951	2.39605368	2.72E-06
ENSG00000186448	ZNF197	440.6725714	1.006545419	0.00347311
